"TOA5","TGA Sampling System","CR3000","3722","CR3000.Std.28.02","CPU:TGAsampling_v1_2_LICOR_high_CO2__site_11_13_CalTank2.CR3","2183","SiteAvg"
"TIMESTAMP","RECORD","valve_number","diag_system_Avg","NumSamples","Conc12C_Avg","Conc13C_Avg","TGAStatus_Avg","TGAPressure_Avg","LaserTemp_Avg","DCCurrentA_Avg","DCCurrentB_Avg","TGAAnalog1_Avg","TGATemp1_Avg","TGATemp2_Avg","LaserCooler_Avg","RefDetSigA_Avg","RefDetSigB_Avg","RefDetTransA_Avg","RefDetTransB_Avg","RefDetTemp_Avg","RefDetCooler_Avg","RefDetGainOffset_Avg","SmpDetSigA_Avg","SmpDetSigB_Avg","SmpDetTransA_Avg","SmpDetTransB_Avg","SmpDetTemp_Avg","SmpDetCooler_Avg","SmpDetGainOffset_Avg","TGATemp1DutyCycle_Avg","TGATemp2DutyCycle_Avg","SampleFlow_Avg","ExcessFlow_Avg","SamplePress_Avg","BypassPress_Avg","SampleP_control_Avg","BypassP_control_Avg","TGAPress_control_Avg","panel_tmpr_Avg","batt_volt_Avg","buff_depth_Max","Conc12C_Std","Conc13C_Std","TGAStatus_Std","TGAPressure_Std","LaserTemp_Std","DCCurrentA_Std","DCCurrentB_Std","TGAAnalog1_Std","TGATemp1_Std","TGATemp2_Std","LaserCooler_Std","RefDetSigA_Std","RefDetSigB_Std","RefDetTransA_Std","RefDetTransB_Std","RefDetTemp_Std","RefDetCooler_Std","RefDetGainOffset_Std","SmpDetSigA_Std","SmpDetSigB_Std","SmpDetTransA_Std","SmpDetTransB_Std","SmpDetTemp_Std","SmpDetCooler_Std","SmpDetGainOffset_Std","TGATemp1DutyCycle_Std","TGATemp2DutyCycle_Std","SampleFlow_Std","ExcessFlow_Std","SamplePress_Std","BypassPress_Std","SampleP_control_Std","BypassP_control_Std","TGAPress_control_Std","panel_tmpr_Std","batt_volt_Std","Li64Match_Avg(1)","Li64Match_Avg(2)","Li64Tmpr_Avg(1)","Li64Tmpr_Avg(2)","Li64Heat_Avg(1)","Li64Heat_Avg(2)","_Mix_diag_system_Avg","_Mix_ExcessZeroFlow_Avg","_Mix_ExcessMixFlow_Avg","_Mix_CO2Press_Avg","_Mix_ZeroPress_Avg","_Mix_CO2P_control_Avg","_Mix_ZeroP_control_Avg","_Mix_MixTmpr1_Avg","_Mix_MixTmpr2_Avg","_Mix_MixHeat1_Avg","_Mix_MixHeat2_Avg","_Mix_panel_tmpr_Avg","_Mix_batt_volt_Avg"
"2023-03-15 09:33:24.2",8,13,0,100,374.3682,4.088633,0,30.00008,-0.9999945,73.48407,71.32615,0.02390664,21.33294,21.28363,2.22476,2.909213,2.101048,52.70295,40.50598,-19.99994,756.6131,12325,48.44144,43.83554,90.57496,87.30661,-26.99997,852.4537,12666,1,1,172.7146,56.85819,400.0436,400.0126,0.3885868,0.4806347,0.5282865,23.14436,11.76427,0,0.4977952,0.005348003,0,0.0105609,0.0002420388,0.0002280168,0.0002629636,1.341311E-05,0.0005164826,0.000552547,0.0002906639,0.002400945,0.002362819,0.04389125,0.04470653,0.0004815105,0.04687255,0,0.002599227,0.002596996,0.00520134,0.005362653,0.0004718591,0.04481656,0,0,0,0.4240755,0.4772576,0.1046855,0.04628157,0.0007846204,6.019001E-05,0.0005505543,0.001595678,0.002534058,1,0,-80.60006,"NAN",1,0,960,0.5278419,166.6824,12.21097,16.88207,0,0,28.08678,28.11766,1,1,20.66288,9.523928
"2023-03-15 09:33:44.2",9,20,0,100,2.626914,0.02856555,0,29.99879,-0.9999924,73.4843,71.32638,0.02390389,21.33609,21.28678,2.224819,2.92252,2.115731,52.93879,40.77834,-19.99997,756.6266,12325,53.49171,50.44639,99.86748,99.94939,-26.99992,852.4866,12666,1,1,169.3877,99.6226,399.9919,400.083,0.4079747,0.4757662,0.5288307,23.14424,11.76501,0,0.5147758,0.005402037,0,0.01111188,0.0002226772,0.0002364755,0.0002397515,1.165966E-05,0.0004765269,0.0005582601,0.0002671566,0.002104695,0.002133804,0.0386654,0.04104505,0.0004903727,0.04583031,0,0.007313136,0.009638751,0.01328582,0.01832122,0.0003946339,0.03808165,0,0,0,0.2091247,0.1135779,0.02188072,0.1628796,7.616459E-05,0.000206571,0.0005678345,0.00173378,0.002221157,1,0,-77.90875,"NAN",1,0,960,0.506942,166.0915,12.21858,16.88204,0,0,28.08532,28.11635,1,1,20.6638,9.520107
"2023-03-15 09:34:04.2",10,21,0,100,87.35127,0.9588222,0,29.9985,-0.9999924,73.4845,71.32651,0.02390519,21.33868,21.29007,2.224872,2.934496,2.128414,53.15042,41.01332,-19.99997,756.6351,12325,52.31273,48.87184,97.69929,96.94527,-26.99998,852.4892,12666,1,1,169.2538,109.2935,399.9952,400.0111,0.4114261,0.4740279,0.5293571,23.14479,11.76429,0,0.07353401,0.0008884878,0,0.01065666,0.0002515352,0.0001835896,0.0002255856,9.897575E-06,0.000454075,0.0006050343,0.0003026153,0.002149868,0.002314187,0.04132782,0.04730117,0.0004745977,0.04785313,0,0.002100248,0.002336381,0.004832509,0.004847795,0.0004393019,0.04419928,0,0,0,0.1966041,0.1107215,0.02087823,0.05481808,6.611004E-05,7.615409E-05,0.0005575165,0.00164677,0.002350838,1,0,-78.60915,"NAN",1,0,960,0.5123914,166.0541,12.22408,16.8824,0,0,28.08297,28.11444,1,1,20.6699,9.52106
"2023-03-15 09:34:24.2",11,23,0,100,399.5794,4.390925,0,29.99873,-0.9999896,73.48438,71.32642,0.02390645,21.34205,21.29332,2.224927,2.945476,2.139568,53.34237,41.21808,-19.99994,756.6534,12325,48.216,43.5136,90.15706,86.68799,-26.99998,852.4916,12666,1,1,168.9936,145.2489,399.9967,400.0406,0.4222136,0.4707255,0.5297938,23.14446,11.76258,0,0.1915317,0.002461394,0,0.01097753,0.0002376181,0.0002329333,0.0002465403,1.18994E-05,0.0005196659,0.0004923416,0.0002854601,0.001710779,0.001835391,0.03333808,0.03753999,0.0004696399,0.04719959,0,0.003307133,0.003657663,0.006274221,0.006843554,0.0004884247,0.04522549,0,0,0,0.1936111,0.1226179,0.02126409,0.1428296,6.125818E-05,0.0001579572,0.0005661865,0.001725751,0.002188995,1,0,-80.63416,"NAN",1,0,960,0.4876879,165.8175,12.22773,16.88329,0,0,28.07791,28.11744,1,1,20.68516,9.522334
"2023-03-15 09:34:44.2",12,26,4,100,1247.062,13.73035,0,30.0002,-0.9999951,73.48434,71.32635,0.02390364,21.3451,21.29635,2.224963,2.951721,2.146107,53.45309,41.34041,-20.00001,756.6626,12325,38.6718,31.77134,72.55009,64.02924,-27.00002,852.4747,12645,1,1,169.3329,0.1514403,401.3052,399.8412,0.2682604,0.4847981,0.529697,23.14439,11.76282,0,0.8485824,0.008386722,0,0.01184778,0.0002349882,0.0002462485,0.000236265,1.191333E-05,0.0005342062,0.000739448,0.0002821119,0.001726275,0.00179678,0.03290601,0.03270696,0.0004927525,0.04805427,0,0.008144993,0.008850367,0.01530836,0.01687681,0.0004419155,0.04055469,0,0,0,0.09086851,0.01611733,0.1094283,0.4526848,0.01170264,0.0004641752,0.0006088552,0.001583544,0.002084944,1,0,-77.45623,"NAN",1,0,960,0.490606,165.5532,12.22838,16.88368,0,0,28.06882,28.11961,1,1,20.68999,9.521519
"2023-03-15 09:35:04.2",13,2,0,100,289.3942,3.192604,0,29.99283,-0.9999965,73.48452,71.32639,0.02390298,21.34822,21.2996,2.22502,2.960274,2.156642,53.59565,41.53899,-19.99998,756.6721,12325,49.67013,45.39631,92.81948,90.28948,-26.99995,852.5223,12667,1,1,163.9945,53.61904,399.9884,399.9009,0.3862937,0.4973525,0.5318568,23.14421,11.76498,0,1.222665,0.01349574,0,0.01491273,0.000243877,0.0001820247,0.0002281571,1.075188E-05,0.0006010718,0.0005450903,0.0002928632,0.001395001,0.001369034,0.0286989,0.02872965,0.0004721649,0.04617117,0,0.01645612,0.02128654,0.03020241,0.04063904,0.0004702015,0.04487428,0,0,0,0.1445215,0.2483837,0.02409319,0.3425173,0.0001201985,0.0003598857,0.0009462213,0.001746701,0.002266017,1,0,-80.32285,"NAN",1,0,960,0.4834295,165.722,12.22579,16.88402,0,0,28.06255,28.12177,1,1,20.68999,9.521168
"2023-03-15 09:35:24.2",14,10,0,100,417.9899,4.555338,0,29.99954,-0.9999882,73.4847,71.32672,0.02390171,21.35078,21.30273,2.225088,2.962481,2.158158,53.64523,41.56416,-19.99999,756.6931,12325,48.03045,43.33034,89.81704,86.33898,-26.99998,852.5303,12667,1,1,170.0044,48.64263,400.0066,400.0384,0.3816808,0.480006,0.5319362,23.14376,11.76499,0,0.3550242,0.003668011,0,0.009477485,0.0002676763,0.0001973802,0.0002583427,1.249328E-05,0.0004283017,0.000507661,0.0003217942,0.001217427,0.001208492,0.02395021,0.02426718,0.0004741429,0.04713345,0,0.003382272,0.003730459,0.007005585,0.007312126,0.000447298,0.0440916,0,0,0,0.09885305,0.115071,0.03269196,0.3575931,0.0001179805,0.0005088553,0.0004939337,0.001518395,0.002301024,1,0,-77.50808,"NAN",1,0,960,0.4839297,165.4354,12.22024,16.88338,0,0,28.05809,28.11884,1,1,20.68999,9.521501
"2023-03-15 09:35:44.2",15,11,0,100,383.2806,4.182172,0,29.99852,-0.9999896,73.4847,71.32671,0.02390525,21.35386,21.30591,2.22514,2.965375,2.161269,53.69538,41.6205,-19.99997,756.7021,12325,48.47217,43.887,90.62947,87.40696,-26.99998,852.5452,12667,1,1,171.2318,56.56887,400.013,399.9998,0.3869528,0.4780537,0.5323842,23.14381,11.76475,0,0.1677204,0.001942832,0,0.01015451,0.0002422358,0.0001881799,0.0002364651,1.064738E-05,0.0004784105,0.0004951921,0.0002908565,0.001016292,0.001074077,0.02284139,0.0226614,0.000533947,0.05138511,0,0.002675185,0.002156444,0.005934603,0.00477444,0.0004426043,0.04274859,0,0,0,0.1058584,0.2804325,0.03730932,0.02846222,0.0002461515,4.141226E-05,0.0005240548,0.001658616,0.002161829,1,0,-80.23667,"NAN",1,0,960,0.4838907,165.45,12.21264,16.8832,0,0,28.05655,28.11732,1,1,20.68999,9.522442
"2023-03-15 09:36:04.2",16,12,0,100,421.4908,4.598969,0,29.99855,-0.9999986,73.4845,71.32651,0.0239026,21.35678,21.30911,2.225178,2.967742,2.164043,53.73776,41.6722,-19.99997,756.7148,12325,48.0006,43.28642,89.76291,86.25595,-27,852.5527,12667,1,1,171.7524,44.22623,399.9446,400.0521,0.3790123,0.4795336,0.5327475,23.14411,11.76498,0,0.2206061,0.002443092,0,0.01138626,0.0002605371,0.000222742,0.0002401854,1.120824E-05,0.0005935858,0.0005844332,0.000313214,0.001201235,0.001162339,0.02588307,0.02629697,0.0005189602,0.04932138,0,0.00289232,0.002852795,0.00663781,0.00636518,0.0004803651,0.04726774,0,0,0,0.1326815,0.6449198,0.07380053,0.2275743,0.000652112,0.0003440196,0.000598995,0.001791504,0.002153656,1,0,-77.21965,"NAN",1,0,960,0.4758476,165.2273,12.2043,16.88274,0,0,28.05644,28.1159,1,1,20.68999,9.520419
"2023-03-15 09:36:24.2",17,13,0,100,386.986,4.227238,0,29.9992,-0.9999902,73.4845,71.32651,0.02390427,21.36005,21.31234,2.22524,2.970805,2.167449,53.7915,41.73494,-19.99995,756.7314,12325,48.43924,43.84049,90.56985,87.31927,-26.99997,852.5664,12667,1,1,172.6234,56.23019,400.0026,400.0007,0.3863392,0.4800705,0.5330416,23.14365,11.76515,0,0.279726,0.00288163,0,0.01001879,0.0002370461,0.0002646411,0.0002904515,1.201356E-05,0.0004728074,0.0004600833,0.0002852405,0.001150484,0.001175533,0.02448701,0.02599148,0.0005271961,0.05070866,0,0.002559793,0.00276683,0.005522746,0.006025315,0.0004808908,0.0465642,0,0,0,0.5162067,0.2389686,0.04909707,0.02375872,0.0002185955,3.020582E-05,0.000519685,0.001841502,0.002134247,1,0,-78.93596,"NAN",1,0,960,0.498278,165.3745,12.19636,16.88272,0,0,28.0548,28.11416,1,1,20.68999,9.522486
"2023-03-15 09:36:44.2",18,20,0,100,2.455112,0.02630749,0,29.99948,-0.9999855,73.4846,71.32656,0.02390443,21.36277,21.31545,2.225304,2.975175,2.172919,53.869,41.83844,-20,756.736,12325,53.49623,50.45359,99.87374,99.96582,-26.99994,852.6013,12667,1,1,169.4162,99.69663,399.9954,400.0969,0.4048954,0.4748431,0.5333256,23.14333,11.76496,0,0.5333594,0.005776072,0,0.01135193,0.000258356,0.0001436334,0.0002026758,1.158703E-05,0.0004765149,0.0004563731,0.000310537,0.001198022,0.00120034,0.0257159,0.02637521,0.0004755213,0.04767808,0,0.00783583,0.01008907,0.01399297,0.01869099,0.0004921242,0.04694934,0,0,0,0.2084192,0.110352,0.02017504,0.1711763,6.052952E-05,0.0002462213,0.0005828328,0.00178495,0.002085923,1,0,-80.0743,"NAN",1,0,960,0.4831521,165.3203,12.1863,16.88209,0,0,28.05282,28.11314,1,1,20.68999,9.523556
"2023-03-15 09:37:04.2",19,21,0,100,85.08823,0.9339396,0,29.99957,-0.9999902,73.4846,71.3266,0.02390455,21.36584,21.31865,2.225355,2.978421,2.176268,53.92569,41.89775,-19.99998,756.7594,12325,52.37179,48.95222,97.80448,97.0996,-26.99998,852.6067,12667,1,1,169.3371,109.3858,399.9978,400.0174,0.4085065,0.4726922,0.5336509,23.14313,11.76358,0,0.08101093,0.0007524714,0,0.01496771,0.0002456332,0.0002100163,0.0002666263,1.181851E-05,0.0004522925,0.0004868437,0.0002952571,0.001301437,0.001318062,0.02579464,0.02772977,0.0005274037,0.05185093,0,0.002171557,0.002045985,0.004555045,0.004326498,0.000434578,0.04323769,0,0,0,0.1919048,0.1210783,0.01965663,0.02438371,4.958614E-05,5.906062E-05,0.0007690818,0.002070331,0.002223087,1,0,-77.58267,"NAN",1,0,960,0.4844893,165.2002,12.17658,16.88285,0,0,28.05408,28.11409,1,1,20.68999,9.521907
"2023-03-15 09:37:24.2",20,23,0,100,393.7203,4.327048,0,30.00036,-0.9999868,73.48431,71.32634,0.02390791,21.36906,21.32193,2.225404,2.980987,2.178678,53.97072,41.94268,-19.99998,756.7665,12325,48.38166,43.73125,90.46316,87.10994,-26.99999,852.6088,12667,1,1,169.2893,145.3879,399.9972,400.0698,0.4195235,0.4688842,0.5339148,23.14287,11.76239,0,0.2312676,0.002582697,0,0.0139668,0.000273831,0.0002608657,0.0002775471,1.173711E-05,0.0004698191,0.0005668129,0.0003292704,0.001483437,0.001450847,0.03335558,0.03051019,0.0004906117,0.04782763,0,0.002970713,0.002711695,0.006588474,0.006029192,0.0004709069,0.04427411,0,0,0,0.2200942,0.1381349,0.02236212,0.1347256,5.049075E-05,0.0001353732,0.0007149065,0.001858986,0.002336571,1,0,-80.135,"NAN",1,0,960,0.485593,165.1888,12.1653,16.88288,0,0,28.05579,28.11703,1,1,20.68999,9.52231
"2023-03-15 09:37:44.2",21,26,4,100,1227.301,13.51016,0,29.9995,-0.9999917,73.48434,71.32639,0.02390395,21.37192,21.32502,2.225459,2.981999,2.179454,53.98707,41.95512,-19.99998,756.7806,12325,39.063,32.23551,73.27604,64.93931,-26.99999,852.5969,12646,1,1,170.1565,0.1964867,401.4702,399.8518,0.2793656,0.4830103,0.5338281,23.14252,11.76284,0,0.9399501,0.01119218,0,0.0102216,0.0002447054,0.0002576275,0.0002490046,1.137284E-05,0.0004598985,0.0004616817,0.0002939811,0.001328518,0.001297614,0.02912244,0.02906345,0.0004967162,0.04970659,0,0.007417929,0.008343937,0.01414212,0.01598118,0.0004780334,0.04616778,0,0,0,0.09931289,0.05119675,0.08244505,0.4528687,0.01308246,0.0004733925,0.0005237735,0.001765216,0.002062966,1,0,-77.35954,"NAN",1,0,960,0.48616,165.0283,12.15468,16.88368,0,0,28.05887,28.12039,1,1,20.69012,9.522092
