"","","Smp","Avg","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Max","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-03-16 09:25:12.1",8,13,0,100,394.3041,4.296566,0,29.99913,-0.9999924,73.48388,71.32655,0.02390035,21.19569,21.14225,2.212963,3.002642,2.196996,54.37669,42.31271,-19.99999,754.6277,12322,48.36958,43.77282,90.54897,87.34024,-26.99998,850.5109,12665,1,1,172.8723,53.65847,399.9534,400.2227,0.3717957,0.4703354,0.533416,22.36423,11.7626,0,0.5995673,0.006739136,0,0.009730539,0.0002411726,0.0002149158,0.0002528943,1.167373E-05,0.0003875742,0.0006262466,0.0002892138,0.001244837,0.0009704789,0.02659335,0.01933328,0.0006299163,0.06108962,0,0.006255524,0.007889139,0.01225703,0.01563708,0.0005482481,0.05387327,0,0,0,0.3961491,0.3600841,0.06676662,0.4758706,0.000349468,0.000520861,0.0004942834,0.001869173,0.002608601,1,0,-77.65501,"NAN",1,0,960,0.4763971,165.4207,11.22543,16.74985,0,0,27.91384,27.94572,1,1,20.44825,9.498662
"2023-03-16 09:25:32.1",9,20,0,100,2.8124,0.02350491,0,29.99918,-1.000001,73.48386,71.32652,0.02390244,21.19806,21.14506,2.21298,3.005446,2.200936,54.42528,42.38498,-20.00003,754.6291,12322,53.4183,50.39255,99.84805,100.0211,-26.99999,850.5308,12665,1,1,169.8828,98.51773,399.9999,400.1136,0.3931137,0.4646254,0.5336788,22.36266,11.76253,0,0.5535253,0.006036384,0,0.01441457,0.0002973551,0.0002591279,0.0002749281,1.138049E-05,0.0004709915,0.0004202756,0.0003572563,0.001341579,0.001245502,0.02806394,0.02713717,0.0005160713,0.05188523,0,0.007675825,0.01014174,0.01455967,0.02040816,0.0005117604,0.05238629,0,0,0,0.1958468,0.09978613,0.02123127,0.1758931,4.830524E-05,0.000252715,0.0007447366,0.001701568,0.002397645,1,0,-78.64709,"NAN",1,0,960,0.4981669,165.2004,11.21774,16.75049,0,0,27.91479,27.94682,1,1,20.44825,9.500723
"2023-03-16 09:25:52.1",10,21,0,100,66.29688,0.7207525,0,29.99895,-1.000001,73.48375,71.32644,0.02390329,21.20045,21.14741,2.213002,3.005882,2.201601,54.43404,42.39917,-19.99998,754.6409,12322,52.5675,49.25076,98.28112,97.83807,-27,850.5316,12665,1,1,169.677,107.8808,399.9992,400.0328,0.3968522,0.4631933,0.5341006,22.36197,11.76085,0,0.2564985,0.002795198,0,0.01102328,0.0002185158,0.0002428815,0.0002551446,1.228764E-05,0.0003756097,0.0003809359,0.0002623098,0.00123196,0.001197751,0.02433739,0.02525179,0.0006084921,0.05874224,0,0.004195814,0.004684977,0.008175018,0.009352823,0.0004315142,0.042705,0,0,0,0.1847384,0.125196,0.02307368,0.05132587,5.342871E-05,8.352264E-05,0.0005683852,0.001620016,0.002680921,1,0,-79.11465,"NAN",1,0,960,0.4872127,165.1667,11.21239,16.75199,0,0,27.91241,27.94905,1,1,20.44825,9.500111
"2023-03-16 09:26:12.1",11,23,0,100,326.5019,3.582021,0,29.99963,-1,73.48379,71.32645,0.02390408,21.2026,21.14945,2.21304,3.006731,2.202084,54.44423,42.40607,-19.99996,754.6517,12322,49.22166,44.83685,92.11388,89.38007,-27.00002,850.5302,12665,1,1,169.1635,142.7541,400,400.0715,0.4076178,0.4595486,0.5343723,22.36095,11.76007,0,0.7674941,0.008400168,0,0.009918306,0.0002631336,0.0002628266,0.0002796225,1.167368E-05,0.0004215606,0.0003740916,0.0003160235,0.001031223,0.001123982,0.02176077,0.02382015,0.0006015861,0.05676404,0,0.00958949,0.01231168,0.01725155,0.02367016,0.000472813,0.04617766,0,0,0,0.1722765,0.1156687,0.02351159,0.1529934,5.370818E-05,0.0001736047,0.0005079969,0.001709624,0.002404488,1,0,-77.93211,"NAN",1,0,960,0.5002272,165.0398,11.20639,16.75246,0,0,27.8994,27.94775,1,1,20.44825,9.50146
"2023-03-16 09:26:32.1",12,26,4,100,1086.422,11.96057,0,30.00021,-0.9999924,73.48362,71.32639,0.02389953,21.2051,21.15195,2.213076,3.005526,2.200021,54.42125,42.36615,-19.99998,754.6593,12322,40.61528,34.06658,76.22231,68.59263,-26.99998,850.5248,12644,1,1,165.23,0.1563732,395.4592,399.866,0.2,0.4734293,0.5346752,22.35921,11.76087,0,2.002694,0.02117321,0,0.0124755,0.0002532487,0.0002109961,0.0002219246,1.089722E-05,0.0003734196,0.0003959085,0.0003039958,0.001288844,0.001230598,0.02508317,0.02587563,0.000570538,0.05576339,0,0.01794347,0.02173947,0.03334718,0.04250847,0.0004781676,0.04492449,0,0,0,0.08678555,0.008995418,0.1056385,0.4520903,0,0.0004925005,0.0006404615,0.001765644,0.002162474,1,0,-80.16248,"NAN",1,0,960,0.4910887,164.3923,11.19959,16.75179,0,0,27.88332,27.94344,1,1,20.44825,9.501456
"2023-03-16 09:26:52.1",13,2,0,100,296.4795,3.265775,0,29.99866,-0.9999909,73.48367,71.32639,0.02390222,21.20731,21.15431,2.213107,3.008949,2.205129,54.47442,42.46515,-19.99996,754.6671,12322,49.61674,45.34405,92.82674,90.34083,-26.99997,850.5574,12665,1,1,164.4343,48.35244,400.0076,399.9285,0.3704222,0.4854628,0.5351878,22.35789,11.76282,0,0.9512253,0.01063604,0,0.0102696,0.0002230466,0.0002297636,0.0002223201,1.172835E-05,0.0003061262,0.0003474917,0.0002685847,0.001254385,0.001183388,0.02513052,0.02448734,0.0005548512,0.05344287,0,0.01250848,0.01597955,0.02289441,0.03004582,0.00045499,0.04484792,0,0,0,0.1003633,0.2156227,0.01886781,0.3256041,8.107007E-05,0.000386696,0.0005274791,0.001997017,0.00214097,1,0,-78.08068,"NAN",1,0,960,0.4779781,164.5782,11.19524,16.7534,0,0,27.88156,27.94542,1,1,20.44825,9.500802
"2023-03-16 09:27:12.1",14,10,0,100,429.6994,4.677941,0,29.99956,-1.000002,73.48385,71.32652,0.02390433,21.20947,21.15672,2.213126,3.008692,2.204363,54.48186,42.44839,-19.99998,754.6716,12322,47.95606,43.253,89.7823,86.33987,-26.99999,850.5552,12665,1,1,172.5481,49.89812,400.034,400.0416,0.3708478,0.4683699,0.534681,22.35647,11.76284,0,0.3380537,0.003778057,0,0.0104402,0.0002616671,0.0002148161,0.0002291942,1.198574E-05,0.0004094694,0.0003622233,0.0003145006,0.001315001,0.001052108,0.02679864,0.02265261,0.0005906206,0.0582197,0,0.00360339,0.003763955,0.006757156,0.007441618,0.0004975234,0.0481738,0,0,0,0.1264315,0.2858061,0.05778985,0.3643888,0.0003251556,0.0005124069,0.00054383,0.001933566,0.002446924,1,0,-78.69234,"NAN",1,0,960,0.4892101,164.455,11.18861,16.75291,0,0,27.87966,27.94197,1,1,20.4488,9.501965
"2023-03-16 09:27:32.1",15,11,0,100,395.7775,4.312871,0,29.9988,-0.9999882,73.4836,71.32635,0.02390582,21.21154,21.1588,2.213172,3.009208,2.205197,54.49255,42.46562,-19.99998,754.6818,12322,48.37052,43.77698,90.54694,87.34659,-26.99996,850.5644,12665,1,1,172.8022,51.73387,399.9995,400.0027,0.3721468,0.4675094,0.5350844,22.35511,11.76294,0,0.2498761,0.002565349,0,0.01157151,0.0002381529,0.0002185724,0.0002431378,1.106233E-05,0.0004423345,0.0003700788,0.000286466,0.001188045,0.001138836,0.02316633,0.0223643,0.0005505077,0.05720351,0,0.00243034,0.002092652,0.004376528,0.004306702,0.0005377521,0.0530731,0,0,0,0.1091133,0.224878,0.06297313,0.02291808,0.0002890289,2.466363E-05,0.0005954598,0.001619854,0.002211172,1,0,-79.8286,"NAN",1,0,960,0.4878905,164.4531,11.18267,16.75259,0,0,27.877,27.93935,1,1,20.45199,9.50194
"2023-03-16 09:27:52.1",16,12,0,100,434.8721,4.734046,0,29.99998,-0.9999917,73.48376,71.32648,0.02390256,21.2138,21.16098,2.21321,3.009959,2.205768,54.50373,42.47444,-20,754.6912,12322,47.89809,43.17926,89.6732,86.19666,-26.99999,850.5743,12665,1,1,171.7262,52.61649,399.958,400.0152,0.3726248,0.4674458,0.5351781,22.35452,11.76294,0,0.268208,0.002782897,0,0.01029749,0.0002827118,0.0002332626,0.0002563155,1.230534E-05,0.0005182269,0.0003291821,0.0003393399,0.001055046,0.001136032,0.02011445,0.02324641,0.0005665299,0.0551769,0,0.00257997,0.002026797,0.005143747,0.004611997,0.0005136665,0.05153721,0,0,0,0.1254779,0.4581371,0.08877835,0.02232177,0.0003953582,6.166782E-05,0.0005314841,0.001783729,0.00209609,1,0,-77.98911,"NAN",1,0,960,0.4868364,164.2518,11.17828,16.7522,0,0,27.87405,27.9361,1,1,20.46382,9.500767
"2023-03-16 09:28:12.1",17,13,0,100,394.7684,4.301697,0,30.00003,-0.9999951,73.4837,71.32645,0.02390329,21.2161,21.16316,2.213237,3.010606,2.206691,54.51558,42.49313,-19.99999,754.6945,12322,48.38834,43.79847,90.57747,87.38675,-26.99999,850.5795,12665,1,1,172.6476,53.64526,399.9601,400.0129,0.3733628,0.4671678,0.5353584,22.3531,11.76286,0,0.2397185,0.002421688,0,0.01125353,0.0002621307,0.0002696019,0.0002789842,1.239277E-05,0.0003155184,0.0003293667,0.0003145349,0.001247423,0.001395353,0.02432081,0.02714218,0.0006391709,0.0606818,0,0.002685577,0.002539069,0.005168379,0.005237154,0.0005106612,0.049879,0,0,0,0.4278392,0.3218669,0.06321807,0.02590249,0.0003172503,5.751603E-05,0.0005780311,0.001753977,0.002180729,1,0,-79.19658,"NAN",1,0,960,0.4802449,164.1479,11.17402,16.75264,0,0,27.876,27.93754,1,1,20.46908,9.501283
